success_rate,n_total_points,n_valid_points,n_satisfactory_points,iteration
0.004248366013071895,14992,3060,13,5491
0.004248366013071895,14993,3060,13,5492
0.004248366013071895,14994,3060,13,5493
0.004248366013071895,14995,3060,13,5494
0.004248366013071895,14996,3060,13,5495
0.004248366013071895,14997,3060,13,5496
0.004248366013071895,14998,3060,13,5497
0.004248366013071895,14999,3060,13,5498
0.004246978111728194,15000,3061,13,5499
0.004245591116917048,15001,3062,13,5500
0.004245591116917048,15002,3062,13,5501
0.004245591116917048,15003,3062,13,5502
0.004245591116917048,15004,3062,13,5503
0.004245591116917048,15005,3062,13,5504
0.004245591116917048,15006,3062,13,5505
0.004245591116917048,15007,3062,13,5506
0.004244205027750571,15008,3063,13,5507
0.004244205027750571,15009,3063,13,5508
0.004244205027750571,15010,3063,13,5509
0.004244205027750571,15011,3063,13,5510
0.004244205027750571,15012,3063,13,5511
0.004244205027750571,15013,3063,13,5512
0.004244205027750571,15014,3063,13,5513
0.004244205027750571,15015,3063,13,5514
0.004244205027750571,15016,3063,13,5515
0.004244205027750571,15017,3063,13,5516
0.004244205027750571,15018,3063,13,5517
0.004244205027750571,15019,3063,13,5518
0.004244205027750571,15020,3063,13,5519
0.004244205027750571,15021,3063,13,5520
0.004242819843342037,15022,3064,13,5521
0.004242819843342037,15023,3064,13,5522
0.004242819843342037,15024,3064,13,5523
0.004242819843342037,15025,3064,13,5524
0.004242819843342037,15026,3064,13,5525
0.004242819843342037,15027,3064,13,5526
0.004242819843342037,15028,3064,13,5527
0.004242819843342037,15029,3064,13,5528
0.004242819843342037,15030,3064,13,5529
0.004242819843342037,15031,3064,13,5530
0.004241435562805873,15032,3065,13,5531
0.004241435562805873,15033,3065,13,5532
0.0042400521852576645,15034,3066,13,5533
0.0042400521852576645,15035,3066,13,5534
0.0042400521852576645,15036,3066,13,5535
0.0042400521852576645,15037,3066,13,5536
0.0042400521852576645,15038,3066,13,5537
0.004238669709814151,15039,3067,13,5538
0.004238669709814151,15040,3067,13,5539
0.004238669709814151,15041,3067,13,5540
0.004238669709814151,15042,3067,13,5541
0.004238669709814151,15043,3067,13,5542
0.004238669709814151,15044,3067,13,5543
0.004238669709814151,15045,3067,13,5544
0.004238669709814151,15046,3067,13,5545
0.004238669709814151,15047,3067,13,5546
0.004238669709814151,15048,3067,13,5547
0.004238669709814151,15049,3067,13,5548
0.004238669709814151,15050,3067,13,5549
0.00423728813559322,15051,3068,13,5550
0.00423728813559322,15052,3068,13,5551
0.00423728813559322,15053,3068,13,5552
0.00423728813559322,15054,3068,13,5553
0.00423728813559322,15055,3068,13,5554
0.00423728813559322,15056,3068,13,5555
0.00423728813559322,15057,3068,13,5556
0.00423728813559322,15058,3068,13,5557
0.00423728813559322,15059,3068,13,5558
0.004235907461713913,15060,3069,13,5559
0.004235907461713913,15061,3069,13,5560
0.004235907461713913,15062,3069,13,5561
0.004235907461713913,15063,3069,13,5562
0.004235907461713913,15064,3069,13,5563
0.004234527687296417,15065,3070,13,5564
0.004234527687296417,15066,3070,13,5565
0.004233148811462064,15067,3071,13,5566
0.004233148811462064,15068,3071,13,5567
0.004233148811462064,15069,3071,13,5568
0.004233148811462064,15070,3071,13,5569
0.004233148811462064,15071,3071,13,5570
0.004231770833333333,15072,3072,13,5571
0.004231770833333333,15073,3072,13,5572
0.004230393752033843,15074,3073,13,5573
0.004230393752033843,15075,3073,13,5574
0.004230393752033843,15076,3073,13,5575
0.004229017566688354,15077,3074,13,5576
0.004229017566688354,15078,3074,13,5577
0.004229017566688354,15079,3074,13,5578
0.004229017566688354,15080,3074,13,5579
0.004229017566688354,15081,3074,13,5580
0.004229017566688354,15082,3074,13,5581
0.004229017566688354,15083,3074,13,5582
0.004229017566688354,15084,3074,13,5583
0.004229017566688354,15085,3074,13,5584
0.004229017566688354,15086,3074,13,5585
0.004229017566688354,15087,3074,13,5586
0.004229017566688354,15088,3074,13,5587
0.004229017566688354,15089,3074,13,5588
0.004227642276422764,15090,3075,13,5589
0.004227642276422764,15091,3075,13,5590
0.0042262678803641094,15092,3076,13,5591
0.0042262678803641094,15093,3076,13,5592
0.0042262678803641094,15094,3076,13,5593
0.0042262678803641094,15095,3076,13,5594
0.004224894377640559,15096,3077,13,5595
0.004224894377640559,15097,3077,13,5596
0.004223521767381416,15098,3078,13,5597
0.004223521767381416,15099,3078,13,5598
0.004223521767381416,15100,3078,13,5599
0.004223521767381416,15101,3078,13,5600
0.004223521767381416,15102,3078,13,5601
0.004223521767381416,15103,3078,13,5602
0.004223521767381416,15104,3078,13,5603
0.004223521767381416,15105,3078,13,5604
0.004223521767381416,15106,3078,13,5605
0.004223521767381416,15107,3078,13,5606
0.004223521767381416,15108,3078,13,5607
0.004223521767381416,15109,3078,13,5608
0.004223521767381416,15110,3078,13,5609
0.004223521767381416,15111,3078,13,5610
0.004223521767381416,15112,3078,13,5611
0.004223521767381416,15113,3078,13,5612
0.004223521767381416,15114,3078,13,5613
0.004223521767381416,15115,3078,13,5614
0.004223521767381416,15116,3078,13,5615
0.004223521767381416,15117,3078,13,5616
0.004223521767381416,15118,3078,13,5617
0.004223521767381416,15119,3078,13,5618
0.004223521767381416,15120,3078,13,5619
0.004222150048717116,15121,3079,13,5620
0.004222150048717116,15122,3079,13,5621
0.004222150048717116,15123,3079,13,5622
0.0042207792207792205,15124,3080,13,5623
0.004219409282700422,15125,3081,13,5624
0.004219409282700422,15126,3081,13,5625
0.004219409282700422,15127,3081,13,5626
0.004219409282700422,15128,3081,13,5627
0.004219409282700422,15129,3081,13,5628
0.004219409282700422,15130,3081,13,5629
0.004219409282700422,15131,3081,13,5630
0.004218040233614536,15132,3082,13,5631
0.004218040233614536,15133,3082,13,5632
0.0042166720726565035,15134,3083,13,5633
0.0042166720726565035,15135,3083,13,5634
0.0042166720726565035,15136,3083,13,5635
0.0042166720726565035,15137,3083,13,5636
0.0042166720726565035,15138,3083,13,5637
0.0042166720726565035,15139,3083,13,5638
0.0042166720726565035,15140,3083,13,5639
0.0042166720726565035,15141,3083,13,5640
0.0042166720726565035,15142,3083,13,5641
0.004215304798962386,15143,3084,13,5642
0.004215304798962386,15144,3084,13,5643
0.004215304798962386,15145,3084,13,5644
0.004215304798962386,15146,3084,13,5645
0.004215304798962386,15147,3084,13,5646
0.004215304798962386,15148,3084,13,5647
0.004215304798962386,15149,3084,13,5648
0.004215304798962386,15150,3084,13,5649
0.004213938411669368,15151,3085,13,5650
0.004213938411669368,15152,3085,13,5651
0.004213938411669368,15153,3085,13,5652
0.004213938411669368,15154,3085,13,5653
0.004212572909915748,15155,3086,13,5654
0.004212572909915748,15156,3086,13,5655
0.004212572909915748,15157,3086,13,5656
0.004212572909915748,15158,3086,13,5657
0.004211208292840946,15159,3087,13,5658
0.004211208292840946,15160,3087,13,5659
0.004211208292840946,15161,3087,13,5660
0.004211208292840946,15162,3087,13,5661
0.004211208292840946,15163,3087,13,5662
0.004211208292840946,15164,3087,13,5663
0.0042098445595854924,15165,3088,13,5664
0.0042098445595854924,15166,3088,13,5665
0.004208481709291033,15167,3089,13,5666
0.004208481709291033,15168,3089,13,5667
0.004208481709291033,15169,3089,13,5668
0.004208481709291033,15170,3089,13,5669
0.004208481709291033,15171,3089,13,5670
0.004208481709291033,15172,3089,13,5671
0.004208481709291033,15173,3089,13,5672
0.004207119741100324,15174,3090,13,5673
0.0042057586541572305,15175,3091,13,5674
0.0042057586541572305,15176,3091,13,5675
0.0042057586541572305,15177,3091,13,5676
0.0042057586541572305,15178,3091,13,5677
0.004204398447606727,15179,3092,13,5678
0.004204398447606727,15180,3092,13,5679
0.004204398447606727,15181,3092,13,5680
0.004204398447606727,15182,3092,13,5681
0.004204398447606727,15183,3092,13,5682
0.004204398447606727,15184,3092,13,5683
0.004203039120594891,15185,3093,13,5684
0.004203039120594891,15186,3093,13,5685
0.004203039120594891,15187,3093,13,5686
0.004203039120594891,15188,3093,13,5687
0.004203039120594891,15189,3093,13,5688
0.004201680672268907,15190,3094,13,5689
0.004201680672268907,15191,3094,13,5690
0.004201680672268907,15192,3094,13,5691
0.004201680672268907,15193,3094,13,5692
0.004201680672268907,15194,3094,13,5693
0.004201680672268907,15195,3094,13,5694
0.004201680672268907,15196,3094,13,5695
0.00420032310177706,15197,3095,13,5696
0.004198966408268734,15198,3096,13,5697
0.004198966408268734,15199,3096,13,5698
0.004198966408268734,15200,3096,13,5699
0.004197610590894414,15201,3097,13,5700
0.004197610590894414,15202,3097,13,5701
0.004197610590894414,15203,3097,13,5702
0.004197610590894414,15204,3097,13,5703
0.004197610590894414,15205,3097,13,5704
0.004197610590894414,15206,3097,13,5705
0.004197610590894414,15207,3097,13,5706
0.004197610590894414,15208,3097,13,5707
0.004197610590894414,15209,3097,13,5708
0.004197610590894414,15210,3097,13,5709
0.004196255648805681,15211,3098,13,5710
0.004194901581155212,15212,3099,13,5711
0.004193548387096774,15213,3100,13,5712
0.004193548387096774,15214,3100,13,5713
0.004193548387096774,15215,3100,13,5714
0.004193548387096774,15216,3100,13,5715
0.004193548387096774,15217,3100,13,5716
0.004193548387096774,15218,3100,13,5717
0.004193548387096774,15219,3100,13,5718
0.004193548387096774,15220,3100,13,5719
0.004193548387096774,15221,3100,13,5720
0.004193548387096774,15222,3100,13,5721
0.00419219606578523,15223,3101,13,5722
0.00419219606578523,15224,3101,13,5723
0.00419219606578523,15225,3101,13,5724
0.00419219606578523,15226,3101,13,5725
0.004190844616376531,15227,3102,13,5726
0.004190844616376531,15228,3102,13,5727
0.004190844616376531,15229,3102,13,5728
0.004190844616376531,15230,3102,13,5729
0.004189494038027715,15231,3103,13,5730
0.004189494038027715,15232,3103,13,5731
0.004188144329896907,15233,3104,13,5732
0.004188144329896907,15234,3104,13,5733
0.004188144329896907,15235,3104,13,5734
0.004188144329896907,15236,3104,13,5735
0.004186795491143317,15237,3105,13,5736
0.004186795491143317,15238,3105,13,5737
0.004186795491143317,15239,3105,13,5738
0.004186795491143317,15240,3105,13,5739
0.004185447520927237,15241,3106,13,5740
0.004185447520927237,15242,3106,13,5741
0.004185447520927237,15243,3106,13,5742
0.004185447520927237,15244,3106,13,5743
0.004185447520927237,15245,3106,13,5744
0.0041841004184100415,15246,3107,13,5745
0.004182754182754183,15247,3108,13,5746
0.004182754182754183,15248,3108,13,5747
0.004182754182754183,15249,3108,13,5748
0.004182754182754183,15250,3108,13,5749
0.004182754182754183,15251,3108,13,5750
0.004182754182754183,15252,3108,13,5751
0.0041814088131231905,15253,3109,13,5752
0.004180064308681672,15254,3110,13,5753
0.004178720668595307,15255,3111,13,5754
0.004178720668595307,15256,3111,13,5755
0.004178720668595307,15257,3111,13,5756
0.004177377892030848,15258,3112,13,5757
0.004177377892030848,15259,3112,13,5758
0.004177377892030848,15260,3112,13,5759
0.004176035978156119,15261,3113,13,5760
0.004176035978156119,15262,3113,13,5761
0.004176035978156119,15263,3113,13,5762
0.004176035978156119,15264,3113,13,5763
0.004174694926140013,15265,3114,13,5764
0.004173354735152488,15266,3115,13,5765
0.004173354735152488,15267,3115,13,5766
0.004173354735152488,15268,3115,13,5767
0.004173354735152488,15269,3115,13,5768
0.00417201540436457,15270,3116,13,5769
0.004170676932948348,15271,3117,13,5770
0.004170676932948348,15272,3117,13,5771
0.004170676932948348,15273,3117,13,5772
0.004170676932948348,15274,3117,13,5773
0.004169339320076972,15275,3118,13,5774
0.004169339320076972,15276,3118,13,5775
0.004168002564924655,15277,3119,13,5776
0.004168002564924655,15278,3119,13,5777
0.004168002564924655,15279,3119,13,5778
0.004168002564924655,15280,3119,13,5779
0.004168002564924655,15281,3119,13,5780
0.004168002564924655,15282,3119,13,5781
0.004166666666666667,15283,3120,13,5782
0.004166666666666667,15284,3120,13,5783
0.004166666666666667,15285,3120,13,5784
0.004166666666666667,15286,3120,13,5785
0.004166666666666667,15287,3120,13,5786
0.004166666666666667,15288,3120,13,5787
0.004165331624479333,15289,3121,13,5788
0.004163997437540038,15290,3122,13,5789
0.004163997437540038,15291,3122,13,5790
0.004163997437540038,15292,3122,13,5791
0.004163997437540038,15293,3122,13,5792
0.004163997437540038,15294,3122,13,5793
0.004163997437540038,15295,3122,13,5794
0.004163997437540038,15296,3122,13,5795
0.004163997437540038,15297,3122,13,5796
0.004163997437540038,15298,3122,13,5797
0.004163997437540038,15299,3122,13,5798
0.004163997437540038,15300,3122,13,5799
0.004163997437540038,15301,3122,13,5800
0.004163997437540038,15302,3122,13,5801
0.004163997437540038,15303,3122,13,5802
0.004163997437540038,15304,3122,13,5803
0.004163997437540038,15305,3122,13,5804
0.004163997437540038,15306,3122,13,5805
0.004163997437540038,15307,3122,13,5806
0.004162664105027218,15308,3123,13,5807
0.004161331626120359,15309,3124,13,5808
0.004161331626120359,15310,3124,13,5809
0.004161331626120359,15311,3124,13,5810
0.00416,15312,3125,13,5811
0.00416,15313,3125,13,5812
0.00416,15314,3125,13,5813
0.00416,15315,3125,13,5814
0.004158669225847729,15316,3126,13,5815
0.004158669225847729,15317,3126,13,5816
0.004158669225847729,15318,3126,13,5817
0.004158669225847729,15319,3126,13,5818
0.004157339302846178,15320,3127,13,5819
0.004157339302846178,15321,3127,13,5820
0.004157339302846178,15322,3127,13,5821
0.004157339302846178,15323,3127,13,5822
0.004157339302846178,15324,3127,13,5823
0.0041560102301790285,15325,3128,13,5824
0.0041560102301790285,15326,3128,13,5825
0.0041560102301790285,15327,3128,13,5826
0.0041560102301790285,15328,3128,13,5827
0.0041560102301790285,15329,3128,13,5828
0.0041560102301790285,15330,3128,13,5829
0.004154682007031001,15331,3129,13,5830
0.004154682007031001,15332,3129,13,5831
0.004154682007031001,15333,3129,13,5832
0.004154682007031001,15334,3129,13,5833
0.004153354632587859,15335,3130,13,5834
0.004153354632587859,15336,3130,13,5835
0.00415202810603641,15337,3131,13,5836
0.00415202810603641,15338,3131,13,5837
0.004150702426564496,15339,3132,13,5838
0.004150702426564496,15340,3132,13,5839
0.004150702426564496,15341,3132,13,5840
0.004149377593360996,15342,3133,13,5841
0.004148053605615826,15343,3134,13,5842
0.004148053605615826,15344,3134,13,5843
0.004148053605615826,15345,3134,13,5844
0.004148053605615826,15346,3134,13,5845
0.004148053605615826,15347,3134,13,5846
0.004148053605615826,15348,3134,13,5847
0.004148053605615826,15349,3134,13,5848
0.004148053605615826,15350,3134,13,5849
0.004146730462519936,15351,3135,13,5850
0.004146730462519936,15352,3135,13,5851
0.004146730462519936,15353,3135,13,5852
0.004146730462519936,15354,3135,13,5853
0.004146730462519936,15355,3135,13,5854
0.004146730462519936,15356,3135,13,5855
0.004146730462519936,15357,3135,13,5856
0.004146730462519936,15358,3135,13,5857
0.004146730462519936,15359,3135,13,5858
0.004146730462519936,15360,3135,13,5859
0.004146730462519936,15361,3135,13,5860
0.004146730462519936,15362,3135,13,5861
0.004145408163265306,15363,3136,13,5862
0.004145408163265306,15364,3136,13,5863
0.004145408163265306,15365,3136,13,5864
0.004145408163265306,15366,3136,13,5865
0.004145408163265306,15367,3136,13,5866
0.004145408163265306,15368,3136,13,5867
0.004145408163265306,15369,3136,13,5868
0.004145408163265306,15370,3136,13,5869
0.004145408163265306,15371,3136,13,5870
0.004144086707044948,15372,3137,13,5871
0.004144086707044948,15373,3137,13,5872
0.004144086707044948,15374,3137,13,5873
0.0041427660930529,15375,3138,13,5874
0.0041427660930529,15376,3138,13,5875
0.00414144632048423,15377,3139,13,5876
0.00414144632048423,15378,3139,13,5877
0.004140127388535032,15379,3140,13,5878
0.004140127388535032,15380,3140,13,5879
0.004140127388535032,15381,3140,13,5880
0.004140127388535032,15382,3140,13,5881
0.004138809296402419,15383,3141,13,5882
0.004138809296402419,15384,3141,13,5883
0.004137492043284532,15385,3142,13,5884
0.004137492043284532,15386,3142,13,5885
0.004136175628380528,15387,3143,13,5886
0.004136175628380528,15388,3143,13,5887
0.004136175628380528,15389,3143,13,5888
0.004136175628380528,15390,3143,13,5889
0.004136175628380528,15391,3143,13,5890
0.004134860050890585,15392,3144,13,5891
0.004133545310015898,15393,3145,13,5892
0.004133545310015898,15394,3145,13,5893
0.004133545310015898,15395,3145,13,5894
0.004133545310015898,15396,3145,13,5895
0.004133545310015898,15397,3145,13,5896
0.004132231404958678,15398,3146,13,5897
0.004132231404958678,15399,3146,13,5898
0.004132231404958678,15400,3146,13,5899
0.004130918334922148,15401,3147,13,5900
0.004129606099110546,15402,3148,13,5901
0.004129606099110546,15403,3148,13,5902
0.004129606099110546,15404,3148,13,5903
0.004129606099110546,15405,3148,13,5904
0.004129606099110546,15406,3148,13,5905
0.004129606099110546,15407,3148,13,5906
0.004129606099110546,15408,3148,13,5907
0.004129606099110546,15409,3148,13,5908
0.004129606099110546,15410,3148,13,5909
0.00412829469672912,15411,3149,13,5910
0.00412829469672912,15412,3149,13,5911
0.004126984126984127,15413,3150,13,5912
0.004126984126984127,15414,3150,13,5913
0.004126984126984127,15415,3150,13,5914
0.004125674389082831,15416,3151,13,5915
0.004125674389082831,15417,3151,13,5916
0.004125674389082831,15418,3151,13,5917
0.004125674389082831,15419,3151,13,5918
0.004125674389082831,15420,3151,13,5919
0.004125674389082831,15421,3151,13,5920
0.004124365482233503,15422,3152,13,5921
0.004124365482233503,15423,3152,13,5922
0.004124365482233503,15424,3152,13,5923
0.004124365482233503,15425,3152,13,5924
0.004124365482233503,15426,3152,13,5925
0.004124365482233503,15427,3152,13,5926
0.004124365482233503,15428,3152,13,5927
0.004124365482233503,15429,3152,13,5928
0.004124365482233503,15430,3152,13,5929
0.004124365482233503,15431,3152,13,5930
0.004124365482233503,15432,3152,13,5931
0.004124365482233503,15433,3152,13,5932
0.004124365482233503,15434,3152,13,5933
0.004124365482233503,15435,3152,13,5934
0.004124365482233503,15436,3152,13,5935
0.004124365482233503,15437,3152,13,5936
0.004124365482233503,15438,3152,13,5937
0.004124365482233503,15439,3152,13,5938
0.004124365482233503,15440,3152,13,5939
0.004124365482233503,15441,3152,13,5940
0.004124365482233503,15442,3152,13,5941
0.004124365482233503,15443,3152,13,5942
0.004124365482233503,15444,3152,13,5943
0.004124365482233503,15445,3152,13,5944
0.004124365482233503,15446,3152,13,5945
0.004124365482233503,15447,3152,13,5946
0.004124365482233503,15448,3152,13,5947
0.004124365482233503,15449,3152,13,5948
0.004123057405645417,15450,3153,13,5949
0.004121750158528852,15451,3154,13,5950
0.004121750158528852,15452,3154,13,5951
0.004121750158528852,15453,3154,13,5952
0.004121750158528852,15454,3154,13,5953
0.004121750158528852,15455,3154,13,5954
0.004121750158528852,15456,3154,13,5955
0.004121750158528852,15457,3154,13,5956
0.004121750158528852,15458,3154,13,5957
0.004121750158528852,15459,3154,13,5958
0.004121750158528852,15460,3154,13,5959
0.004121750158528852,15461,3154,13,5960
0.004121750158528852,15462,3154,13,5961
0.004121750158528852,15463,3154,13,5962
0.004121750158528852,15464,3154,13,5963
0.004121750158528852,15465,3154,13,5964
0.004121750158528852,15466,3154,13,5965
0.004121750158528852,15467,3154,13,5966
0.004120443740095087,15468,3155,13,5967
0.004119138149556401,15469,3156,13,5968
0.004119138149556401,15470,3156,13,5969
0.004117833386126069,15471,3157,13,5970
0.004117833386126069,15472,3157,13,5971
0.004117833386126069,15473,3157,13,5972
0.004117833386126069,15474,3157,13,5973
0.004116529449018366,15475,3158,13,5974
0.00411522633744856,15476,3159,13,5975
0.00411522633744856,15477,3159,13,5976
0.00411522633744856,15478,3159,13,5977
0.00411522633744856,15479,3159,13,5978
0.00411522633744856,15480,3159,13,5979
0.00411522633744856,15481,3159,13,5980
0.00411522633744856,15482,3159,13,5981
0.00411522633744856,15483,3159,13,5982
0.004113924050632912,15484,3160,13,5983
0.004113924050632912,15485,3160,13,5984
0.004113924050632912,15486,3160,13,5985
0.004113924050632912,15487,3160,13,5986
0.004113924050632912,15488,3160,13,5987
0.004113924050632912,15489,3160,13,5988
0.004113924050632912,15490,3160,13,5989
0.004113924050632912,15491,3160,13,5990
0.004112622587788674,15492,3161,13,5991
0.004112622587788674,15493,3161,13,5992
0.004111321948134092,15494,3162,13,5993
0.004111321948134092,15495,3162,13,5994
0.004111321948134092,15496,3162,13,5995
0.004111321948134092,15497,3162,13,5996
0.004111321948134092,15498,3162,13,5997
0.004111321948134092,15499,3162,13,5998
0.004111321948134092,15500,3162,13,5999
0.004111321948134092,15501,3162,13,6000
0.004111321948134092,15502,3162,13,6001
0.004111321948134092,15503,3162,13,6002
0.004111321948134092,15504,3162,13,6003
0.004111321948134092,15505,3162,13,6004
0.004111321948134092,15506,3162,13,6005
0.004111321948134092,15507,3162,13,6006
0.004111321948134092,15508,3162,13,6007
0.004110022130888397,15509,3163,13,6008
0.004110022130888397,15510,3163,13,6009
0.004110022130888397,15511,3163,13,6010
0.004110022130888397,15512,3163,13,6011
0.0041087231352718075,15513,3164,13,6012
0.004107424960505529,15514,3165,13,6013
0.004107424960505529,15515,3165,13,6014
0.004107424960505529,15516,3165,13,6015
0.004107424960505529,15517,3165,13,6016
0.004107424960505529,15518,3165,13,6017
0.004107424960505529,15519,3165,13,6018
0.00410612760581175,15520,3166,13,6019
0.004104831070413641,15521,3167,13,6020
0.004104831070413641,15522,3167,13,6021
0.004104831070413641,15523,3167,13,6022
0.004104831070413641,15524,3167,13,6023
0.004104831070413641,15525,3167,13,6024
0.004103535353535354,15526,3168,13,6025
0.004103535353535354,15527,3168,13,6026
0.004103535353535354,15528,3168,13,6027
0.004103535353535354,15529,3168,13,6028
0.004103535353535354,15530,3168,13,6029
0.0041022404544020195,15531,3169,13,6030
0.0041022404544020195,15532,3169,13,6031
0.0041022404544020195,15533,3169,13,6032
0.0041022404544020195,15534,3169,13,6033
0.0041022404544020195,15535,3169,13,6034
0.0041022404544020195,15536,3169,13,6035
0.0041022404544020195,15537,3169,13,6036
0.0041022404544020195,15538,3169,13,6037
0.004100946372239748,15539,3170,13,6038
0.004100946372239748,15540,3170,13,6039
0.004100946372239748,15541,3170,13,6040
0.004099653106275623,15542,3171,13,6041
0.004099653106275623,15543,3171,13,6042
0.004098360655737705,15544,3172,13,6043
0.004098360655737705,15545,3172,13,6044
0.004098360655737705,15546,3172,13,6045
0.004098360655737705,15547,3172,13,6046
0.0040970690198550265,15548,3173,13,6047
0.0040970690198550265,15549,3173,13,6048
0.0040970690198550265,15550,3173,13,6049
0.0040970690198550265,15551,3173,13,6050
0.0040970690198550265,15552,3173,13,6051
0.0040970690198550265,15553,3173,13,6052
0.0040970690198550265,15554,3173,13,6053
0.0040970690198550265,15555,3173,13,6054
0.0040970690198550265,15556,3173,13,6055
0.004095778197857593,15557,3174,13,6056
0.004095778197857593,15558,3174,13,6057
0.004095778197857593,15559,3174,13,6058
0.004094488188976378,15560,3175,13,6059
0.004094488188976378,15561,3175,13,6060
0.004094488188976378,15562,3175,13,6061
0.004094488188976378,15563,3175,13,6062
0.004094488188976378,15564,3175,13,6063
0.004094488188976378,15565,3175,13,6064
0.004094488188976378,15566,3175,13,6065
0.004093198992443325,15567,3176,13,6066
0.004091910607491344,15568,3177,13,6067
0.0040906230333543105,15569,3178,13,6068
0.0040906230333543105,15570,3178,13,6069
0.0040906230333543105,15571,3178,13,6070
0.0040906230333543105,15572,3178,13,6071
0.004089336269267065,15573,3179,13,6072
0.004089336269267065,15574,3179,13,6073
0.004089336269267065,15575,3179,13,6074
0.004089336269267065,15576,3179,13,6075
0.004089336269267065,15577,3179,13,6076
0.004088050314465409,15578,3180,13,6077
0.004088050314465409,15579,3180,13,6078
0.004088050314465409,15580,3180,13,6079
0.004088050314465409,15581,3180,13,6080
0.004088050314465409,15582,3180,13,6081
0.004088050314465409,15583,3180,13,6082
0.004088050314465409,15584,3180,13,6083
0.004086765168186105,15585,3181,13,6084
0.004085480829666876,15586,3182,13,6085
0.004085480829666876,15587,3182,13,6086
0.004085480829666876,15588,3182,13,6087
0.004085480829666876,15589,3182,13,6088
0.004084197298146403,15590,3183,13,6089
0.004084197298146403,15591,3183,13,6090
0.004084197298146403,15592,3183,13,6091
0.004084197298146403,15593,3183,13,6092
0.004084197298146403,15594,3183,13,6093
0.004082914572864322,15595,3184,13,6094
0.004081632653061225,15596,3185,13,6095
0.004080351537978657,15597,3186,13,6096
0.004080351537978657,15598,3186,13,6097
0.004080351537978657,15599,3186,13,6098
0.004080351537978657,15600,3186,13,6099
0.004080351537978657,15601,3186,13,6100
0.004080351537978657,15602,3186,13,6101
0.004079071226859115,15603,3187,13,6102
0.004079071226859115,15604,3187,13,6103
0.004079071226859115,15605,3187,13,6104
0.004079071226859115,15606,3187,13,6105
0.004079071226859115,15607,3187,13,6106
0.004079071226859115,15608,3187,13,6107
0.004079071226859115,15609,3187,13,6108
0.004079071226859115,15610,3187,13,6109
0.004079071226859115,15611,3187,13,6110
0.004079071226859115,15612,3187,13,6111
0.004079071226859115,15613,3187,13,6112
0.004079071226859115,15614,3187,13,6113
0.0040777917189460475,15615,3188,13,6114
0.0040777917189460475,15616,3188,13,6115
0.0040777917189460475,15617,3188,13,6116
0.0040777917189460475,15618,3188,13,6117
0.0040777917189460475,15619,3188,13,6118
0.0040777917189460475,15620,3188,13,6119
0.0040777917189460475,15621,3188,13,6120
0.0040777917189460475,15622,3188,13,6121
0.004076513013483851,15623,3189,13,6122
0.004076513013483851,15624,3189,13,6123
0.0040752351097178684,15625,3190,13,6124
0.0040752351097178684,15626,3190,13,6125
0.0040752351097178684,15627,3190,13,6126
0.0040752351097178684,15628,3190,13,6127
0.0040752351097178684,15629,3190,13,6128
0.00407395800689439,15630,3191,13,6129
0.00407395800689439,15631,3191,13,6130
0.004072681704260651,15632,3192,13,6131
0.004071406201064829,15633,3193,13,6132
0.004071406201064829,15634,3193,13,6133
0.004071406201064829,15635,3193,13,6134
0.004071406201064829,15636,3193,13,6135
0.004071406201064829,15637,3193,13,6136
0.004071406201064829,15638,3193,13,6137
0.004071406201064829,15639,3193,13,6138
0.004071406201064829,15640,3193,13,6139
0.004070131496556042,15641,3194,13,6140
0.004068857589984351,15642,3195,13,6141
0.004068857589984351,15643,3195,13,6142
0.004067584480600751,15644,3196,13,6143
0.004067584480600751,15645,3196,13,6144
0.004066312167657179,15646,3197,13,6145
0.004066312167657179,15647,3197,13,6146
0.004066312167657179,15648,3197,13,6147
0.0040650406504065045,15649,3198,13,6148
0.0040650406504065045,15650,3198,13,6149
0.0040650406504065045,15651,3198,13,6150
0.0040650406504065045,15652,3198,13,6151
0.0040650406504065045,15653,3198,13,6152
0.0040650406504065045,15654,3198,13,6153
0.0040650406504065045,15655,3198,13,6154
0.0040650406504065045,15656,3198,13,6155
0.004063769928102532,15657,3199,13,6156
0.004063769928102532,15658,3199,13,6157
0.004063769928102532,15659,3199,13,6158
0.004063769928102532,15660,3199,13,6159
0.004063769928102532,15661,3199,13,6160
0.004063769928102532,15662,3199,13,6161
0.0040625,15663,3200,13,6162
0.0040625,15664,3200,13,6163
0.004061230865354577,15665,3201,13,6164
0.004061230865354577,15666,3201,13,6165
0.004061230865354577,15667,3201,13,6166
0.004061230865354577,15668,3201,13,6167
0.004059962523422861,15669,3202,13,6168
0.004058694973462379,15670,3203,13,6169
0.004058694973462379,15671,3203,13,6170
0.004058694973462379,15672,3203,13,6171
0.004058694973462379,15673,3203,13,6172
0.004058694973462379,15674,3203,13,6173
0.004057428214731586,15675,3204,13,6174
0.004057428214731586,15676,3204,13,6175
0.004056162246489859,15677,3205,13,6176
0.004056162246489859,15678,3205,13,6177
0.004056162246489859,15679,3205,13,6178
0.004054897067997504,15680,3206,13,6179
0.004054897067997504,15681,3206,13,6180
0.004054897067997504,15682,3206,13,6181
0.004054897067997504,15683,3206,13,6182
0.004054897067997504,15684,3206,13,6183
0.004054897067997504,15685,3206,13,6184
0.004054897067997504,15686,3206,13,6185
